1 24
1 1820
1 10626
1 534
1 9872
1 9894
1 3901
1 3032
1 1926
1 988
1 1685
1 3330
1 221
1 3361
1 5979
1 51
1 30
1 702
1 44
1 6035
1 468
1 9809
1 455
1 3541
1 4408
1 3195
1 5637
1 2164
1 6697
1 5250
1 2416
1 752
1 6791
1 1899
1 2049
1 3540
1 9576
1 955
1 1967
1 2546
1 453
1 9741
1 2678
1 5017
1 799
1 3644
1 4415
1 8989
1 1047
1 484
1 7272
1 2056
1 727
1 3138
1 6108
1 457
1 4362
1 1685
1 193
1 10599
1 707
1 1720
1 893
1 3335
1 909
1 8100
1 1508
1 4999
1 3214
1 8631
1 7584
1 366
1 2283
1 6884
1 3766
1 4864
1 2282
1 2448
1 4346
1 2010
1 462
1 10061
1 5877
1 7389
1 341
1 2160
1 450
1 8808
1 2577
1 1068
1 2559
1 9282
1 2051
1 2166
1 10090
1 4737
1 8410
1 2386
1 2526
1 7592
1 3578
1 308
1 6412
1 3148
1 7859
1 9825
1 7524
1 1679
1 2492
1 2160
1 3216
1 243
1 2462
1 10579
1 366
1 6900
1 1429
1 2648
1 2139
1 2739
1 4029
1 961
1 3917
1 3138
1 4636
1 7254
1 7654
1 6894
1 974
1 8033
1 201
1 7676
1 1520
1 364
1 8855
1 7673
1 4402
1 9102
1 813
1 8666
1 2990
1 5840
1 1993
1 491
1 435
1 2366
1 9300
1 1239
1 462
1 10101
1 2283
1 4346
1 7977
1 1329
1 988
1 3296
1 228
1 1206
1 24
1 4703
1 193
1 5839
1 2179
1 388
1 8
1 10699
1 9991
1 4329
1 7486
1 10312
1 4101
1 476
1 181
1 4617
1 9706
1 1631
1 37
1 2505
1 3783
1 258
1 3272
1 484
1 6253
1 3821
1 2246
1 3094
1 2238
1 1928
1 2465
1 44
1 8989
1 2112
1 9540
1 3123
1 6870
1 1193
1 9786
1 10143
1 10021
1 735
1 8821
1 4912
1 1678
1 302
1 6838
1 3164
1 2431
1 2173
1 2459
1 9614
1 5411
1 69
1 4751
1 9591
1 2682
1 1176
1 7573
1 5696
1 770
1 5696
1 431
1 3657
1 4960
1 3138
1 1774
1 1914
1 10274
1 8674
1 3959
1 727
1 5696
1 443
1 845
1 3231
1 9602
1 1566
1 311
1 2441
1 1855
1 8842
1 3286
1 2442
1 4394
1 5093
1 10196
1 6924
1 65
1 8065
1 325
1 2437
1 339
1 728
1 9181
1 3100
1 2052
1 3388
1 2286
1 44
1 928
1 3667
1 1682
1 1528
1 819
1 3132
1 3326
1 6250
1 7210
1 2173
1 5680
1 337
1 3296
1 709
1 9581
1 2928
1 64
1 2933
1 4521
1 5845
1 984
1 200
1 2328
1 2140
1 3324
1 3541
1 1774
1 450
1 7503
1 304
1 230
1 2429
1 2293
1 911
1 1863
1 493
1 492
1 294
1 773
1 4244
1 438
1 8057
1 279
1 10527
1 4087
1 4402
1 3010
1 3450
1 311
1 8855
1 5620
1 364
1 6463
1 4628
1 1522
1 4745
1 8923
1 484
1 2485
1 9123
1 5424
1 1899
1 8926
1 202
1 5210
1 9805
1 10174
1 746
1 2534
1 1675
1 8093
1 820
1 3868
1 44
1 2401
1 3634
1 4244
1 2294
1 5056
1 9392
1 1162
1 2710
1 7016
1 1268
1 890
1 734
1 8505
1 210
1 5360
1 862
1 3727
1 4227
1 10677
1 2160
1 7453
1 2519
1 880
1 2277
1 909
1 4668
1 3231
1 1176
1 330
1 8794
1 3669
1 354
1 1949
1 6020
1 1189
1 1458
1 476
1 280
1 412
1 62
1 7584
1 6853
1 498
1 1822
1 5621
1 1092
1 8731
1 5098
1 845
1 600
1 3338
1 4649
1 2482
1 7503
1 1896
1 3324
1 803
1 8662
1 2294
1 1954
1 2573
1 446
1 2431
1 785
1 534
1 365
1 42
1 372
1 5937
1 10298
1 3898
1 1592
